BARANGAY,MONTH,YEAR,Cases,RAINFALL,TMAX,TMIN,WIND_SPEED,AvgH,Population
BUROL II,12,2014,1,163.2,30.1,25.2,2,82,4838
BUROL II,1,2015,1,31.8,29.5,23.6,2,79,4845
BUROL II,2,2015,0,1,30.7,24.1,3,72,4852
BUROL II,3,2015,0,7.8,32,25.1,2,65,4859
BUROL II,4,2015,0,0,34.3,26.8,2,63,4866
BUROL II,5,2015,0,10.2,35.3,28,3,69,4873
BUROL II,6,2015,0,166.8,34.6,27.7,3,74,4879
BUROL II,7,2015,1,352.8,32.2,26.7,3,81,4886
BUROL II,8,2015,1,312.6,32.6,26.7,3,82,4893
BUROL II,9,2015,7,359.2,32.9,26.6,3,82,4900
BUROL II,10,2015,8,188,32.1,26.7,3,80,4907
BUROL II,11,2015,2,9.4,32.8,26.5,3,72,4914
BUROL II,12,2015,0,294.7,31,25.3,3,75,4921
BUROL II,1,2016,1,1.4,31.3,25.3,3,70,5074
BUROL II,2,2016,0,80.6,30.8,24.9,4,66,5092
BUROL II,3,2016,0,0.2,32.8,26.3,4,64,5111
BUROL II,4,2016,0,20.2,35,27.9,4,61,5130
BUROL II,5,2016,0,93.4,34.8,28.3,3,68,5148
BUROL II,6,2016,0,182.2,33.4,27.5,3,78,5167
BUROL II,7,2016,0,303,33.1,27,3,80,5186
BUROL II,8,2016,1,775.4,31.1,26.6,3,84,5205
BUROL II,9,2016,3,145.3,32.3,26.8,3,81,5224
BUROL II,10,2016,0,208.8,32,26.6,3,80,5243
BUROL II,11,2016,2,88.9,31.1,26,3,76,5263
BUROL II,12,2016,2,89.8,30.9,25.8,3,77,5282
BUROL II,1,2017,0,52.5,29.7,25,3,74,5301
BUROL II,2,2017,0,5.4,30,24.5,4,71,5321
BUROL II,3,2017,0,6.4,32.1,25.8,4,65,5340
BUROL II,4,2017,0,39.3,33.8,27.2,4,68,5360
BUROL II,5,2017,0,186.4,34.4,28.3,3,71,5379
BUROL II,6,2017,1,105.1,33.6,27.7,3,77,5399
BUROL II,7,2017,0,467.2,31.8,26.8,3,81,5419
BUROL II,8,2017,0,323,32.6,27.1,3,81,5439
BUROL II,9,2017,1,382.7,32.3,27.1,3,81,5459
BUROL II,10,2017,0,196.1,31.6,26.6,3,81,5479
BUROL II,11,2017,2,116.4,31.7,26.5,3,80,5499
BUROL II,12,2017,1,57.1,30.5,25.8,3,78,5519
BUROL II,1,2018,1,16.4,30.3,25.4,3,76,5539
BUROL II,2,2018,1,0.8,31.6,25.4,3,69,5559
BUROL II,3,2018,0,105.8,32.1,25.7,3,66,5580
BUROL II,4,2018,0,0.2,34.3,27.2,3,63,5600
BUROL II,5,2018,0,20,35.5,28.5,3,69,5621
BUROL II,6,2018,0,723,31.6,26.5,3,81,5641
BUROL II,7,2018,0,757.3,30.4,26,3,83,5662
BUROL II,8,2018,1,427.2,31.2,26.6,4,81,5683
BUROL II,9,2018,4,194.7,31.8,26.5,3,80,5703
BUROL II,10,2018,7,72.8,33.1,27,3,75,5724
BUROL II,11,2018,2,13.7,32.4,26.6,3,71,5745
BUROL II,12,2018,0,132.9,30.6,25.7,2,78,5766
BUROL II,1,2019,0,5.7,30.6,24.9,3,70,5787
BUROL II,2,2019,0,2,31.5,24.6,3,65,5809
BUROL II,3,2019,0,2.4,33.2,25.5,3,60,5830
BUROL II,4,2019,0,3.6,35.4,27.3,3,59,5851
BUROL II,5,2019,0,61.9,34.5,27.6,3,74,5873
BUROL II,6,2019,0,271.1,34.5,27.4,3,74,5894
BUROL II,7,2019,1,309.8,32.5,26.4,3,80,5916
BUROL II,8,2019,5,622.9,30.9,26.3,4,83,5938
BUROL II,9,2019,14,330.1,31.7,25.9,3,81,5959
BUROL II,10,2019,3,33.2,33.2,26.5,3,76,5981
BUROL II,11,2019,3,149.8,31.9,25.9,2,78,6003
BUROL II,12,2019,0,119.5,31.5,25.4,3,75,6025
BUROL II,1,2020,0,4.2,31,24.9,3,73,6047
BUROL II,2,2020,1,31.6,31.1,24.1,3,70,6069
BUROL II,3,2020,0,2,33.3,26.2,3,64,6091
BUROL II,4,2020,0,0,35,27.4,3,64,6114
BUROL II,5,2020,0,190.2,34.9,27.8,2,71,6136
BUROL II,6,2020,0,269.5,34.1,27.5,3,74,6159
BUROL II,7,2020,0,230.4,33.8,26.6,2,78,6181
BUROL II,8,2020,0,214.2,32.2,26.3,2,81,6204
BUROL II,9,2020,0,130.9,33.7,26.9,2,80,6227
BUROL II,10,2020,1,375.7,31.8,26.1,3,82,6249
BUROL II,11,2020,0,203.6,31.6,25.6,3,82,6272
BUROL II,12,2020,0,123.9,31,25.6,2,81,6295
BUROL II,1,2021,2,84.6,30.3,24.6,2,77,6018
BUROL II,2,2021,1,25.9,31.3,24.7,2,75,6018
BUROL II,3,2021,1,14.3,33.5,26.2,3,70,6017
BUROL II,4,2021,1,4.4,33.9,26.7,3,67,6017
BUROL II,5,2021,0,0.2,35.6,28.2,3,66,6016
BUROL II,6,2021,0,121.5,32.8,26.8,3,78,6016
BUROL II,7,2021,0,682.6,31.6,26.3,3,85,6015
BUROL II,8,2021,0,136.4,32.6,26.7,3,83,6015
BUROL II,9,2021,1,236,32.2,26.5,2,85,6014
BUROL II,10,2021,0,121.8,32,26.3,2,82,6014
BUROL II,11,2021,0,17.4,33,26.7,2,77,6013
BUROL II,12,2021,1,59.3,31.2,25.1,3,73,6012
BUROL II,1,2022,0,15.8,30.8,24.7,3,73,6012
BUROL II,2,2022,0,17.8,31.7,25.5,3,70,6011
BUROL II,3,2022,0,33.8,33.7,26.8,3,68,6011
BUROL II,4,2022,0,41.4,33.2,26.7,3,70,6010
BUROL II,5,2022,0,232.2,34.1,27.1,3,75,6010
BUROL II,6,2022,0,74,33.8,27.2,2,77,6009
BUROL II,7,2022,0,202.8,33,26.8,3,81,6009
BUROL II,8,2022,0,401.8,31.6,25.9,2,83,6008
BUROL II,9,2022,0,400.4,31.3,25.9,3,84,6008
BUROL II,10,2022,0,367.8,32.6,26.9,3,82,6007
BUROL II,11,2022,0,103,31.7,26,3,79,6007
BUROL II,12,2022,0,64.4,30.8,25.7,3,76,6006
BUROL II,1,2023,1,72.6,29.7,24.6,3,75,6006
BUROL II,2,2023,0,12.4,31,24.9,3,69,6005
BUROL II,3,2023,0,0.4,32.3,25.1,4,64,6005
BUROL II,4,2023,0,68.7,33.5,26.7,3,69,6004
BUROL II,5,2023,0,134.6,34.4,27.7,4,73,6004
BUROL II,6,2023,0,200.4,33.2,26.7,3,81,6003
BUROL II,7,2023,1,476,32.9,26.7,3,82,6003
BUROL II,8,2023,0,289.2,32,27.5,4,81,6002
BUROL II,9,2023,0,315.3,32.3,26.8,3,84,6002
BUROL II,10,2023,0,201.3,31.8,26.6,3,82,6001
BUROL II,11,2023,0,16.3,32.4,26.7,3,78,6001
BUROL II,12,2023,0,47.2,31.5,26,3,79,6000
BUROL II,1,2024,0,1.02,32.2,27.2,3,74,5999
BUROL II,2,2024,0,2.54,31.7,25.5,3,66,5999
BUROL II,3,2024,0,0.2,32.3,26.3,4,65,5998
BUROL II,4,2024,0,0,35.3,27.9,4,60,5998
BUROL II,5,2024,0,113.3,35.2,28.4,4,71,5997
BUROL II,6,2024,0,212.9,33.7,27.7,3,78,5997
BUROL II,7,2024,1,509.8,31.9,26.8,3,82,5996
BUROL II,8,2024,0,289.6,32.5,27,3,82,5996
BUROL II,9,2024,2,371.1,31.1,26.7,3,84,5995
BUROL II,10,2024,5,303,31.7,26.8,3,84,5995
BUROL II,11,2024,3,82,32.1,26.7,2,78,5994
BUROL II,12,2024,2,128,30.2,25.8,2,81,5994
BUROL II,1,2025,,8.1,30.2,25.3,2,74,5993
BUROL II,2,2025,,8.1,30.7,25.4,3,73,5993
BUROL II,3,2025,,14,32,26.3,3,69,5992
BUROL II,4,2025,,0,35,28,4,66,5992
BUROL II,5,2025,,1116.8,34.9,28.1,4,71,5991
BUROL II,6,2025,,1249.7,32.2,26.7,2,81,5991
BUROL II,7,2025,,2286.3,30.3,26.4,4,87,5990
BUROL II,8,2025,,281,31.5,26.4,2,82,5990
BUROL II,9,2025,,331.2,30.6,25.7,3,87,5989
BUROL II,10,2025,,303.5,31.2,26.3,2,84,5989
BUROL II,11,2025,,100.3,31,27,4,84,5988
BUROL II,12,2025,,111.7,30.9,25.62,2,77,5987
BUROL II,1,2026,,26.7,30.5,25.03,2,74,5985
BUROL II,2,2026,,17.1,31.1,24.87,3,69,5984
BUROL II,3,2026,,17,32.66,25.94,3,65,5982
BUROL II,4,2026,,16.1,34.43,27.25,3,64,5980
BUROL II,5,2026,,196.3,34.87,28,3,70,5980
BUROL III,1,2010,0,5.8,30.28461538,24.66153846,4,76,8483
BUROL III,2,2010,0,0,31.16923077,24.77692308,4,69,8492
BUROL III,3,2010,0,10.4,32.56923077,25.8,4,68,8502
BUROL III,4,2010,0,45.4,34.3,27.03076923,5,65,8512
BUROL III,5,2010,0,36.8,34.89230769,27.87692308,4,69,8522
BUROL III,6,2010,0,151.2,33.31538462,27.09230769,3,86,8532
BUROL III,7,2010,0,355.9,32.9,26.9,3,85,8541
BUROL III,8,2010,0,375.2,32.3,26.5,3,86,8551
BUROL III,9,2010,1,291.8,32.5,26.7,2,85,8561
BUROL III,10,2010,5,444.7,31.6,26.6,3,88,8571
BUROL III,11,2010,1,240.9,31.3,26.2,3,86,8581
BUROL III,12,2010,1,98,30.3,25.7,3,84,8590
BUROL III,1,2011,2,69.7,30,24.7,3,83,8600
BUROL III,2,2011,2,0,31,24.9,4,77,8610
BUROL III,3,2011,0,48,31.3,25.6,4,77,8620
BUROL III,4,2011,0,3,32.7,26,5,70,8630
BUROL III,5,2011,0,251.7,34.3,27.1,3,80,8640
BUROL III,6,2011,0,744.5,32,26.4,3,85,8650
BUROL III,7,2011,0,393.1,31.3,26.4,3,87,8660
BUROL III,8,2011,0,486.6,31.2,26.3,3,90,8670
BUROL III,9,2011,1,423.1,31.1,25.9,3,90,8680
BUROL III,10,2011,0,172.1,32.5,25.9,3,87,8690
BUROL III,11,2011,2,156.2,31.7,25.7,3,82,8700
BUROL III,12,2011,0,198.5,30,25.3,3,86,8710
BUROL III,1,2012,1,25.2,30.8,25.3,3,82,8720
BUROL III,2,2012,0,104.2,31.2,25.4,4,79,8730
BUROL III,3,2012,0,88.5,31.6,25.6,4,78,8740
BUROL III,4,2012,0,10.5,34.5,27,4,71,8750
BUROL III,5,2012,0,294.3,34.5,27.5,3,83,8760
BUROL III,6,2012,1,232,32.2,26.7,3,83,8770
BUROL III,7,2012,0,748,31.7,25.9,3,87,8780
BUROL III,8,2012,1,1186.3,30.4,25.3,3,87,8790
BUROL III,9,2012,0,591.5,31.5,25.8,2,85,8800
BUROL III,10,2012,0,308,31.7,25.6,3,81,8810
BUROL III,11,2012,1,12.7,33,26.2,3,78,8820
BUROL III,12,2012,0,11.4,32,25.8,3,78,8830
BUROL III,1,2013,0,37.6,30.2,24.2,4,76,8841
BUROL III,2,2013,0,110,32,25,4,73,8851
BUROL III,3,2013,0,58.4,33,26.1,4,76,8861
BUROL III,4,2013,0,1.4,35.3,27.7,4,71,8871
BUROL III,5,2013,0,47.4,35,28,3,78,8881
BUROL III,6,2013,0,290.9,34.1,27.1,2,85,8891
BUROL III,7,2013,1,533,32.7,25.9,2,85,8902
BUROL III,8,2013,2,1339.5,31,25.5,2,88,8912
BUROL III,9,2013,4,977.2,30.5,25.5,2,89,8922
BUROL III,10,2013,0,246.3,31.2,25.7,2,84,8932
BUROL III,11,2013,0,130.2,31.4,25.9,2,84,8943
BUROL III,12,2013,1,28.8,31.3,25.4,2,82,8953
BUROL III,1,2014,1,0.4,29.5,23.4,3,76,8963
BUROL III,2,2014,0,3.3,31.3,24.1,3,74,8973
BUROL III,3,2014,0,7.2,32.5,25.4,4,72,8984
BUROL III,4,2014,0,1.2,35,26.8,4,70,8994
BUROL III,5,2014,0,84.5,36.3,28.3,3,73,9004
BUROL III,6,2014,1,321.4,33.2,27,2,82,9015
BUROL III,7,2014,0,523.4,31.7,25.8,3,88,9025
BUROL III,8,2014,1,296.8,32,26.5,3,86,9035
BUROL III,9,2014,0,460.3,31.7,26.2,2,86,9046
BUROL III,10,2014,0,212.9,32,26.2,2,85,9056
BUROL III,11,2014,1,27.8,32,25.9,2,81,9067
BUROL III,12,2014,0,163.2,30.1,25.2,2,82,9077
BUROL III,1,2015,0,31.8,29.5,23.6,2,79,9087
BUROL III,2,2015,0,1,30.7,24.1,3,72,9098
BUROL III,3,2015,0,7.8,32,25.1,2,65,9108
BUROL III,4,2015,1,0,34.3,26.8,2,63,9119
BUROL III,5,2015,0,10.2,35.3,28,3,69,9129
BUROL III,6,2015,0,166.8,34.6,27.7,3,74,9140
BUROL III,7,2015,0,352.8,32.2,26.7,3,81,9150
BUROL III,8,2015,3,312.6,32.6,26.7,3,82,9161
BUROL III,9,2015,7,359.2,32.9,26.6,3,82,9171
BUROL III,10,2015,9,188,32.1,26.7,3,80,9182
BUROL III,11,2015,4,9.4,32.8,26.5,3,72,9192
BUROL III,12,2015,2,294.7,31,25.3,3,75,9203
BUROL III,1,2016,1,1.4,31.3,25.3,3,70,9448
BUROL III,2,2016,0,80.6,30.8,24.9,4,66,9477
BUROL III,3,2016,0,0.2,32.8,26.3,4,64,9507
BUROL III,4,2016,1,20.2,35,27.9,4,61,9536
BUROL III,5,2016,0,93.4,34.8,28.3,3,68,9565
BUROL III,6,2016,0,182.2,33.4,27.5,3,78,9595
BUROL III,7,2016,0,303,33.1,27,3,80,9624
BUROL III,8,2016,2,775.4,31.1,26.6,3,84,9654
BUROL III,9,2016,0,145.3,32.3,26.8,3,81,9684
BUROL III,10,2016,0,208.8,32,26.6,3,80,9714
BUROL III,11,2016,1,88.9,31.1,26,3,76,9744
BUROL III,12,2016,0,89.8,30.9,25.8,3,77,9774
BUROL III,1,2017,0,52.5,29.7,25,3,74,9804
BUROL III,2,2017,1,5.4,30,24.5,4,71,9834
BUROL III,3,2017,0,6.4,32.1,25.8,4,65,9865
BUROL III,4,2017,0,39.3,33.8,27.2,4,68,9895
BUROL III,5,2017,0,186.4,34.4,28.3,3,71,9926
BUROL III,6,2017,0,105.1,33.6,27.7,3,77,9956
BUROL III,7,2017,1,467.2,31.8,26.8,3,81,9987
BUROL III,8,2017,1,323,32.6,27.1,3,81,10018
BUROL III,9,2017,0,382.7,32.3,27.1,3,81,10049
BUROL III,10,2017,0,196.1,31.6,26.6,3,81,10080
BUROL III,11,2017,0,116.4,31.7,26.5,3,80,10111
BUROL III,12,2017,0,57.1,30.5,25.8,3,78,10142
BUROL III,1,2018,4,16.4,30.3,25.4,3,76,10174
BUROL III,2,2018,1,0.8,31.6,25.4,3,69,10205
BUROL III,3,2018,1,105.8,32.1,25.7,3,66,10236
BUROL III,4,2018,0,0.2,34.3,27.2,3,63,10268
BUROL III,5,2018,0,20,35.5,28.5,3,69,10300
BUROL III,6,2018,0,723,31.6,26.5,3,81,10332
BUROL III,7,2018,0,757.3,30.4,26,3,83,10363
BUROL III,8,2018,2,427.2,31.2,26.6,4,81,10395
BUROL III,9,2018,0,194.7,31.8,26.5,3,80,10428
BUROL III,10,2018,2,72.8,33.1,27,3,75,10460
BUROL III,11,2018,8,13.7,32.4,26.6,3,71,10492
BUROL III,12,2018,3,132.9,30.6,25.7,2,78,10524
BUROL III,1,2019,1,5.7,30.6,24.9,3,70,10557
BUROL III,2,2019,1,2,31.5,24.6,3,65,10590
BUROL III,3,2019,0,2.4,33.2,25.5,3,60,10622
BUROL III,4,2019,0,3.6,35.4,27.3,3,59,10655
BUROL III,5,2019,0,61.9,34.5,27.6,3,74,10688
BUROL III,6,2019,2,271.1,34.5,27.4,3,74,10721
BUROL III,7,2019,6,309.8,32.5,26.4,3,80,10754
BUROL III,8,2019,27,622.9,30.9,26.3,4,83,10787
BUROL III,9,2019,32,330.1,31.7,25.9,3,81,10820
BUROL III,10,2019,5,33.2,33.2,26.5,3,76,10854
BUROL III,11,2019,6,149.8,31.9,25.9,2,78,10887
BUROL III,12,2019,3,119.5,31.5,25.4,3,75,10921
BUROL III,1,2020,1,4.2,31,24.9,3,73,10955
BUROL III,2,2020,2,31.6,31.1,24.1,3,70,10989
BUROL III,3,2020,2,2,33.3,26.2,3,64,11022
BUROL III,4,2020,0,0,35,27.4,3,64,11056
BUROL III,5,2020,0,190.2,34.9,27.8,2,71,11091
BUROL III,6,2020,0,269.5,34.1,27.5,3,74,11125
BUROL III,7,2020,0,230.4,33.8,26.6,2,78,11159
BUROL III,8,2020,0,214.2,32.2,26.3,2,81,11194
BUROL III,9,2020,0,130.9,33.7,26.9,2,80,11228
BUROL III,10,2020,0,375.7,31.8,26.1,3,82,11263
BUROL III,11,2020,0,203.6,31.6,25.6,3,82,11298
BUROL III,12,2020,1,123.9,31,25.6,2,81,11333
BUROL III,1,2021,3,84.6,30.3,24.6,2,77,11084
BUROL III,2,2021,1,25.9,31.3,24.7,2,75,11096
BUROL III,3,2021,1,14.3,33.5,26.2,3,70,11109
BUROL III,4,2021,0,4.4,33.9,26.7,3,67,11122
BUROL III,5,2021,1,0.2,35.6,28.2,3,66,11134
BUROL III,6,2021,0,121.5,32.8,26.8,3,78,11147
BUROL III,7,2021,0,682.6,31.6,26.3,3,85,11160
BUROL III,8,2021,0,136.4,32.6,26.7,3,83,11172
BUROL III,9,2021,0,236,32.2,26.5,2,85,11185
BUROL III,10,2021,1,121.8,32,26.3,2,82,11198
BUROL III,11,2021,1,17.4,33,26.7,2,77,11211
BUROL III,12,2021,0,59.3,31.2,25.1,3,73,11223
BUROL III,1,2022,0,15.8,30.8,24.7,3,73,11236
BUROL III,2,2022,0,17.8,31.7,25.5,3,70,11249
BUROL III,3,2022,0,33.8,33.7,26.8,3,68,11262
BUROL III,4,2022,0,41.4,33.2,26.7,3,70,11275
BUROL III,5,2022,0,232.2,34.1,27.1,3,75,11287
BUROL III,6,2022,1,74,33.8,27.2,2,77,11300
BUROL III,7,2022,0,202.8,33,26.8,3,81,11313
BUROL III,8,2022,1,401.8,31.6,25.9,2,83,11326
BUROL III,9,2022,1,400.4,31.3,25.9,3,84,11339
BUROL III,10,2022,0,367.8,32.6,26.9,3,82,11352
BUROL III,11,2022,2,103,31.7,26,3,79,11365
BUROL III,12,2022,1,64.4,30.8,25.7,3,76,11378
BUROL III,1,2023,0,72.6,29.7,24.6,3,75,11391
BUROL III,2,2023,1,12.4,31,24.9,3,69,11404
BUROL III,3,2023,0,0.4,32.3,25.1,4,64,11416
BUROL III,4,2023,0,68.7,33.5,26.7,3,69,11429
BUROL III,5,2023,0,134.6,34.4,27.7,4,73,11443
BUROL III,6,2023,1,200.4,33.2,26.7,3,81,11456
BUROL III,7,2023,0,476,32.9,26.7,3,82,11469
BUROL III,8,2023,0,289.2,32,27.5,4,81,11482
BUROL III,9,2023,0,315.3,32.3,26.8,3,84,11495
BUROL III,10,2023,0,201.3,31.8,26.6,3,82,11508
BUROL III,11,2023,0,16.3,32.4,26.7,3,78,11521
BUROL III,12,2023,0,47.2,31.5,26,3,79,11534
BUROL III,1,2024,0,1.02,32.2,27.2,3,74,11547
BUROL III,2,2024,0,2.54,31.7,25.5,3,66,11560
BUROL III,3,2024,0,0.2,32.3,26.3,4,65,11573
BUROL III,4,2024,0,0,35.3,27.9,4,60,11587
BUROL III,5,2024,0,113.3,35.2,28.4,4,71,11600
BUROL III,6,2024,0,212.9,33.7,27.7,3,78,11613
BUROL III,7,2024,0,509.8,31.9,26.8,3,82,11626
BUROL III,8,2024,2,289.6,32.5,27,3,82,11639
BUROL III,9,2024,1,371.1,31.1,26.7,3,84,11653
BUROL III,10,2024,3,303,31.7,26.8,3,84,11666
BUROL III,11,2024,4,82,32.1,26.7,2,78,11679
BUROL III,12,2024,16,128,30.2,25.8,2,81,11693
BUROL III,1,2025,,8.1,30.2,25.3,2,74,11706
BUROL III,2,2025,,8.1,30.7,25.4,3,73,11719
BUROL III,3,2025,,14,32,26.3,3,69,11733
BUROL III,4,2025,,0,35,28,4,66,11746
BUROL III,5,2025,,1116.8,34.9,28.1,4,71,11759
BUROL III,6,2025,,1249.7,32.2,26.7,2,81,11773
BUROL III,7,2025,,2286.3,30.3,26.4,4,87,11786
BUROL III,8,2025,,281,31.5,26.4,2,82,11799
BUROL III,9,2025,,331.2,30.6,25.7,3,87,11813
BUROL III,10,2025,,303.5,31.2,26.3,2,84,11826
BUROL III,11,2025,,100.3,31,27,4,84,11840
BUROL III,12,2025,,111.7,30.9,25.62,2,77,11853
BUROL III,1,2026,,26.7,30.5,25.03,2,74,11866
BUROL III,2,2026,,17.1,31.1,24.87,3,69,11879
BUROL III,3,2026,,17,32.66,25.94,3,65,11892
BUROL III,4,2026,,16.1,34.43,27.25,3,64,11905
BUROL III,5,2026,,196.3,34.87,28,3,70,11915
DATU ESMAELÃÂ (BAGO-A-INGUD),1,2010,0,5.8,30.28461538,24.66153846,4,76,9135
DATU ESMAELÃÂ (BAGO-A-INGUD),2,2010,0,0,31.16923077,24.77692308,4,69,9191
DATU ESMAELÃÂ (BAGO-A-INGUD),3,2010,0,10.4,32.56923077,25.8,4,68,9247
DATU ESMAELÃÂ (BAGO-A-INGUD),4,2010,0,45.4,34.3,27.03076923,5,65,9304
DATU ESMAELÃÂ (BAGO-A-INGUD),5,2010,0,36.8,34.89230769,27.87692308,4,69,9361
DATU ESMAELÃÂ (BAGO-A-INGUD),6,2010,0,151.2,33.31538462,27.09230769,3,86,9419
DATU ESMAELÃÂ (BAGO-A-INGUD),7,2010,0,355.9,32.9,26.9,3,85,9477
DATU ESMAELÃÂ (BAGO-A-INGUD),8,2010,1,375.2,32.3,26.5,3,86,9535
DATU ESMAELÃÂ (BAGO-A-INGUD),9,2010,1,291.8,32.5,26.7,2,85,9594
DATU ESMAELÃÂ (BAGO-A-INGUD),10,2010,2,444.7,31.6,26.6,3,88,9653
DATU ESMAELÃÂ (BAGO-A-INGUD),11,2010,0,240.9,31.3,26.2,3,86,9712
DATU ESMAELÃÂ (BAGO-A-INGUD),12,2010,2,98,30.3,25.7,3,84,9772
DATU ESMAELÃÂ (BAGO-A-INGUD),1,2011,0,69.7,30,24.7,3,83,9832
DATU ESMAELÃÂ (BAGO-A-INGUD),2,2011,0,0,31,24.9,4,77,9892
DATU ESMAELÃÂ (BAGO-A-INGUD),3,2011,0,48,31.3,25.6,4,77,9953
DATU ESMAELÃÂ (BAGO-A-INGUD),4,2011,0,3,32.7,26,5,70,10014
DATU ESMAELÃÂ (BAGO-A-INGUD),5,2011,0,251.7,34.3,27.1,3,80,10076
DATU ESMAELÃÂ (BAGO-A-INGUD),6,2011,0,744.5,32,26.4,3,85,10137
DATU ESMAELÃÂ (BAGO-A-INGUD),7,2011,1,393.1,31.3,26.4,3,87,10200
DATU ESMAELÃÂ (BAGO-A-INGUD),8,2011,1,486.6,31.2,26.3,3,90,10262
DATU ESMAELÃÂ (BAGO-A-INGUD),9,2011,1,423.1,31.1,25.9,3,90,10325
DATU ESMAELÃÂ (BAGO-A-INGUD),10,2011,1,172.1,32.5,25.9,3,87,10389
DATU ESMAELÃÂ (BAGO-A-INGUD),11,2011,0,156.2,31.7,25.7,3,82,10453
DATU ESMAELÃÂ (BAGO-A-INGUD),12,2011,0,198.5,30,25.3,3,86,10517
DATU ESMAELÃÂ (BAGO-A-INGUD),1,2012,3,25.2,30.8,25.3,3,82,10582
DATU ESMAELÃÂ (BAGO-A-INGUD),2,2012,0,104.2,31.2,25.4,4,79,10647
DATU ESMAELÃÂ (BAGO-A-INGUD),3,2012,0,88.5,31.6,25.6,4,78,10712
DATU ESMAELÃÂ (BAGO-A-INGUD),4,2012,2,10.5,34.5,27,4,71,10778
DATU ESMAELÃÂ (BAGO-A-INGUD),5,2012,0,294.3,34.5,27.5,3,83,10844
DATU ESMAELÃÂ (BAGO-A-INGUD),6,2012,0,232,32.2,26.7,3,83,10911
DATU ESMAELÃÂ (BAGO-A-INGUD),7,2012,1,748,31.7,25.9,3,87,10978
DATU ESMAELÃÂ (BAGO-A-INGUD),8,2012,3,1186.3,30.4,25.3,3,87,11045
DATU ESMAELÃÂ (BAGO-A-INGUD),9,2012,2,591.5,31.5,25.8,2,85,11113
DATU ESMAELÃÂ (BAGO-A-INGUD),10,2012,4,308,31.7,25.6,3,81,11181
DATU ESMAELÃÂ (BAGO-A-INGUD),11,2012,2,12.7,33,26.2,3,78,11250
DATU ESMAELÃÂ (BAGO-A-INGUD),12,2012,0,11.4,32,25.8,3,78,11319
DATU ESMAELÃÂ (BAGO-A-INGUD),1,2013,1,37.6,30.2,24.2,4,76,11389
DATU ESMAELÃÂ (BAGO-A-INGUD),2,2013,1,110,32,25,4,73,11459
DATU ESMAELÃÂ (BAGO-A-INGUD),3,2013,0,58.4,33,26.1,4,76,11529
DATU ESMAELÃÂ (BAGO-A-INGUD),4,2013,0,1.4,35.3,27.7,4,71,11600
DATU ESMAELÃÂ (BAGO-A-INGUD),5,2013,0,47.4,35,28,3,78,11671
DATU ESMAELÃÂ (BAGO-A-INGUD),6,2013,2,290.9,34.1,27.1,2,85,11743
DATU ESMAELÃÂ (BAGO-A-INGUD),7,2013,0,533,32.7,25.9,2,85,11815
DATU ESMAELÃÂ (BAGO-A-INGUD),8,2013,2,1339.5,31,25.5,2,88,11888
DATU ESMAELÃÂ (BAGO-A-INGUD),9,2013,1,977.2,30.5,25.5,2,89,11961
DATU ESMAELÃÂ (BAGO-A-INGUD),10,2013,5,246.3,31.2,25.7,2,84,12034
DATU ESMAELÃÂ (BAGO-A-INGUD),11,2013,0,130.2,31.4,25.9,2,84,12108
DATU ESMAELÃÂ (BAGO-A-INGUD),12,2013,1,28.8,31.3,25.4,2,82,12183
DATU ESMAELÃÂ (BAGO-A-INGUD),1,2014,3,0.4,29.5,23.4,3,76,12258
DATU ESMAELÃÂ (BAGO-A-INGUD),2,2014,0,3.3,31.3,24.1,3,74,12333
DATU ESMAELÃÂ (BAGO-A-INGUD),3,2014,0,7.2,32.5,25.4,4,72,12409
DATU ESMAELÃÂ (BAGO-A-INGUD),4,2014,2,1.2,35,26.8,4,70,12485
DATU ESMAELÃÂ (BAGO-A-INGUD),5,2014,0,84.5,36.3,28.3,3,73,12562
DATU ESMAELÃÂ (BAGO-A-INGUD),6,2014,0,321.4,33.2,27,2,82,12639
DATU ESMAELÃÂ (BAGO-A-INGUD),7,2014,1,523.4,31.7,25.8,3,88,12716
DATU ESMAELÃÂ (BAGO-A-INGUD),8,2014,3,296.8,32,26.5,3,86,12795
DATU ESMAELÃÂ (BAGO-A-INGUD),9,2014,2,460.3,31.7,26.2,2,86,12873
DATU ESMAELÃÂ (BAGO-A-INGUD),10,2014,4,212.9,32,26.2,2,85,12952
DATU ESMAELÃÂ (BAGO-A-INGUD),11,2014,2,27.8,32,25.9,2,81,13032
DATU ESMAELÃÂ (BAGO-A-INGUD),12,2014,0,163.2,30.1,25.2,2,82,13112
DATU ESMAELÃÂ (BAGO-A-INGUD),1,2015,1,31.8,29.5,23.6,2,79,13193
DATU ESMAELÃÂ (BAGO-A-INGUD),2,2015,0,1,30.7,24.1,3,72,13274
DATU ESMAELÃÂ (BAGO-A-INGUD),3,2015,0,7.8,32,25.1,2,65,13355
DATU ESMAELÃÂ (BAGO-A-INGUD),4,2015,0,0,34.3,26.8,2,63,13437
DATU ESMAELÃÂ (BAGO-A-INGUD),5,2015,0,10.2,35.3,28,3,69,13520
DATU ESMAELÃÂ (BAGO-A-INGUD),6,2015,0,166.8,34.6,27.7,3,74,13603
DATU ESMAELÃÂ (BAGO-A-INGUD),7,2015,0,352.8,32.2,26.7,3,81,13687
